3152102|13924826497.524612
3152103|33618888706.022755
3152201|1448630462.995922
3152202|1184735412.463645
3152203|2027652860.881942
3153101|276018030.858401
3153102|93257184.147262
3153103|166217860.681764
3153201|376798975.603771
3153202|379273760.434572
3153203|461714068.713918
3161101|51137837.107233
3211101|817277623428.930054
3221101|6016847878408.336914
3221102|132716905493.976166
3221103|234506766118.489502
3221201|2415800566.146946
3221202|143371333.116584
3221203|69141751.855005
3222101|184747700153.201813
3222102|129310119519.415604
3222103|206986367914.754852
3222201|233938206.123386
3222202|127269079.233001
3222203|128262497.684999
3223101|183445763067.098694
3223102|57313390740.271858
3223103|77315508117.131866
3223201|136432619.346000
3223202|20416602.595791
3223203|6762411.367615
3231101|9841053281461.927734
3231102|43031234995.823112
3231103|36975630280.420547
3231111|922023442.665643
3231112|4153172.327723
3231113|1496774.483542
3231201|2676298386.873869
3231202|869638045.713764
3231203|894014566.276186
3231211|1104127.396236
3231212|675282.493607
3231213|450111.952220
3232101|337647578512.132996
3232102|144343541281.188690
3232103|101619135267.197464
3232111|32146987.551243
3232112|24420792.238349
3232113|27715485.938235
3232201|2047344374.722466
3232202|1975502537.636545
3232203|2425475768.424563
3232211|3082292.608137
3232212|4643795.072622
3232213|5868267.960293
3233101|74255121513.219330
3233102|29475122835.972820
3233103|35081547610.766678
3233201|1045971158.857152
3233202|877524531.481929
3233203|1124701568.473425
3233211|43557.380877
3233212|762333.120839
3233213|421106.148908
3241101|2998761492965.933594
3241102|98294540616.770050
3241103|165855820186.440918
3241111|352105349070.649780
3241112|10005488028.239950
3241113|11309636553.784082
3241201|19270004886.037029
3241202|2048348306.259484
3241203|2839620107.290706
3241211|2250205790.911076
3241212|213575816.751522
3241213|168156771.394377
3242101|106925693958.625580
3242102|92124717819.896210
3242103|224969735081.586334
3242111|20667973419.335541
3242112|14202300202.147499
3242113|20127997370.505108
3242201|5584800949.929972
3242202|5558163074.577466
3242203|7990466943.332315
3242211|1245382161.720339
3242212|1682409132.160012
3242213|1790030151.633505
3243101|83067611316.383759
3243102|76827720292.711884
3243103|125841584132.746918
3243111|2914331837.345092
3243112|2438273064.361031
3243113|5349079793.151798
3243201|484423307.730925
3243202|404847506.893181
3243203|887833434.628812
3243211|13177027.064869
3243212|16642366.816703
3243213|25875854.478203
3521101|2471602227004.582520
3521102|78864129302.575150
3521103|145991010255.036285
3521201|4240878528.026505
3521202|1331718465.116123
3521203|4623887380.724575
3522101|81091297889.685699
3522102|48112008719.110786
3522103|134992732961.320602
3522201|415664158.801873
3522202|334594797.562976
3522203|754403535.940615
3523101|391427797399.668457
3523102|158418011967.848572
3523103|422153643630.038147
3523201|5822616648.216700
3523202|2493240453.677332
3523203|9437799913.969746
3531101|4297096672789.583496
3531102|31668161818.239918
3531103|35468985091.610977
3531111|14720042.360502
3531112|1852926.655557
3531113|1111819.015738
3531201|2555640444.959886
3531202|720477911.193143
3531203|782654632.705133
3531211|2657382.621305
3531212|72609.302936
3531213|36304.250505
3532101|150971684764.687378
3532102|73462255999.760925
3532103|99767829501.754761
3532111|3973577.467191
3532112|5883752.645070
3532113|11360960.193153
3532201|4030079784.254707
3532202|4885965636.475355
3532203|7446503804.464390
3532211|1532100.118674
3532212|1350646.422559
3532213|1960630.600162
3533101|113221354689.428329
3533102|29220149590.726326
3533103|27879557933.471558
3533201|3040764832.818746
3533202|2637199283.564118
3533203|4644408969.010151
3533212|123441.068123
3533213|29045.204852
3541101|185158612232.061371
3541102|21860558172.215908
3541103|44786458169.249756
3541111|14487002120.526497
3541112|1592010802.166464
3541113|1868183478.773948
3541201|23768627511.922424
3541202|6300495511.078324
3541203|10948380818.198841
3541211|3451678468.231763
3541212|695346433.002712
3541213|1224358884.810855
3542101|26275021585.108994
3542102|23293005216.784889
3542103|55421886999.168907
3542111|4333643369.843623
3542112|3312371836.289963
3542113|4043232598.612692
3542201|3285546042.085139
3542202|2855433376.890815
3542203|5308161609.309807
3542211|721831764.203961
3542212|577531848.905732
3542213|1185064005.129776
3543101|23700323491.642277
3543102|15638572209.960274
3543103|43517118750.912918
3543111|598918233.076259
3543112|543431189.117973
3543113|1280296343.600565
3543201|8418979543.096127
3543202|8777552926.862896
3543203|20624727960.887714
3543211|310480325.734102
3543212|297197465.646161
3543213|999067010.174546
3551101|582425326616.829224
3551102|4135798938.710885
3551103|2687902963.972724
3551201|765753819.651216
3551202|221850315.796097
3551203|205222391.013734
3552101|45014143795.027107
3552102|22889590643.158943
3552103|46560154639.098244
3552201|1200375494.585179
3552202|701887896.713971
3552203|1360512987.120005
3553101|156947317.918840
3553102|69210801.921627
3553103|68855729.088488
3553201|11500561.961670
3553202|9889189.368890
3553203|18018254.363759
4011101|2121284094180.693604
4011102|1888546.455811
4012101|56401859.662992
4021101|18755262268306.511719
4021102|264151121799.339630
4021103|221992747219.934479
4022101|35481218084.851135
4022102|31030240922.102081
4022103|89244172389.390610
4023101|2102577874986.259766
4023102|526027787765.514099
4023103|344366437844.960510
4031101|9811645984927.808594
4031102|292874846768.618469
4031103|295460359928.912659
4032101|250998216860.334747
4032102|154550808440.582092
4032103|171639578901.498535
4033101|4134256406434.849121
4033102|1007782746426.001587
4033103|863573587146.957031
4041101|5652238655607.024414
4041102|132890449299.846527
4041103|222809520381.495453
4041111|67697398.660144
4041112|363105.769026
4041113|57637.158951
4041201|7127469197.068050
4041202|407902292.321672
4041203|275166924.928523
4041211|19555031.694897
4041212|2853179.304864
4041213|1775369.943721
4042101|100597396437.914261
4042102|65702933346.073410
4042103|173816006288.454803
4042111|15698.600406
4042112|5295.347368
4042113|10590.694737
4042201|16135128.326952
4042202|10880310.523541
4042203|7558870.385445
4042211|5232.952085
4043101|523247461036.437500
4043102|321998791100.039001
4043103|183545309041.660400
4043111|749488.207075
4043112|106286.087826
4043113|111192.621834
4043201|641894362.605958
4043202|524892090.678221
4043203|819694987.010383
4043211|6782889.160988
4043212|6919575.598796
4043213|5991040.171443
4051101|1776685552408.451904
4051102|13787770246.849878
4052101|32885142.740455
4053101|1127592.880916
4061101|335875888322.252380
0|198123443753566.500000
