1331201|893793
1331202|158611
1331203|43651
1332101|14266304
1332102|3462303
1332103|1706159
1332201|1528285
1332202|435166
1332203|122762
1333101|646730
1333102|125366
1333103|39836
1333201|24476
1333202|10535
1333203|9608
1351101|17370416
1351102|1505086
1351103|692708
1351201|14399
1351202|5293
1351203|3770
1352101|4741586
1352102|880273
1352103|459045
1352201|7902
1352202|4739
1352203|3733
1353101|16132
1353102|636
1353103|198
2111101|4607515
2111102|106549
2111103|4618
2111201|86490
2111202|2460
2111203|233
2112101|1727885
2112102|165310
2112103|15346
2112201|247077
2112202|19807
2112203|6245
2113101|28
2121101|56875936
2121102|10197048
2121103|13043642
2121201|3376790
2121202|1550856
2121203|2863788
2122101|5145836
2122102|4442546
2122103|10151250
2122201|1292329
2122202|1156904
2122203|2495525
2123101|7010071
2123102|6123499
2123103|13201893
2123201|4091609
2123202|3766068
2123203|9171609
2131101|60563069
2131102|2702152
2131103|275510
2131201|696491
2131202|231722
2131203|105535
2132101|41946484
2132102|6744806
2132103|1100341
2132201|498602
2132202|343537
2132203|151650
2133101|26071072
2133102|4346305
2133103|651482
2133201|1175068
2133202|1611600
2133203|838831
2151101|4737242
2151102|1068757
2151103|1974158
2151201|186773
2151202|139385
2151203|635834
2152101|1562904
2152102|1559779
2152103|10466758
2152201|110649
2152202|66856
2152203|498621
2153101|18097
2153102|7621
2153103|30580
2153201|25747
2153202|43558
2153203|533992
2211101|17137611
2211102|706267
2211103|24814
2211201|250394
2211202|53089
2211203|175
2212101|2246097
2212102|487052
2212103|41790
2212201|704781
2212202|194437
2212203|122
2213101|133443
2213102|79549
2213103|8960
2221101|19130505
2221102|3601425
2221103|2555688
2221201|750038
2221202|155961
2221203|242807
2222101|6035027
2222102|2257303
2222103|3792175
2222201|195866
2222202|105505
2222203|349877
2223101|13113662
2223102|3849127
2223103|4888748
2223201|137690
2223202|83487
2223203|216865
2231101|45402360
2231102|4677163
2231103|3175251
2231111|7571
2231112|1186
2231113|5
2231201|372692
2231202|109113
2231203|150247
2232101|19017467
2232102|3672183
2232103|2314798
2232111|1346
2232112|56
2232201|253154
2232202|220934
2232203|396003
2233101|29790368
2233102|6798021
2233103|4706093
2233201|637433
2233202|783398
2233203|1086662
2241101|12066656
2241102|1927413
2241103|918464
2241111|6340247
2241112|847707
2241113|449984
2241201|4952761
2241202|724488
2241203|271569
2241211|1470604
2241212|150270
2241213|57113
2242101|2489466
2242102|1326066
2242103|1696251
2242111|2292149
2242112|1107838
2242113|1100851
2242201|893186
2242202|316089
2242203|237556
2242211|632359
2242212|195276
2242213|150039
2243101|1754885
2243102|1057295
2243103|765436
2243111|325639
2243112|209751
2243113|134059
2243201|2238081
2243202|1032944
2243203|430765
2243211|290528
2243212|144336
2243213|77531
2251101|1888488
2251102|372729
2251103|428292
2251201|64011
2251202|32228
2251203|68095
2252101|1211567
2252102|491520
2252103|3084651
2252201|87229
2252202|71142
2252203|287388
2253101|231
2253102|41
2311101|589883
2311102|4842
2311103|875
2312101|54288
2312102|300
2312103|211
2313101|16119
2313102|238
2313103|478
2321101|21268479
2321102|1222310
2321103|407321
2321201|69535
2321202|14137
2321203|35142
2322101|4706781
2322102|689382
2322103|54005
2322201|13787
2322202|3245
2322203|7669
2323101|5007462
2323102|181480
2323103|103360
2323201|18961
2323202|8593
2323203|21976
2331101|3211538
2331102|132584
2331103|36282
2331201|2777
2331202|415
2331203|157
2332101|186208
2332102|16281
2332103|10650
2332201|1895
2332202|698
2332203|561
2333101|378615
2333102|55073
2333103|66130
2333201|3502
2333202|849
2333203|857
2351101|13308306
2351102|827665
2351103|504224
2351201|60722
2351202|41677
2351203|41099
2352101|14974228
2352102|4015550
2352103|2387359
2352201|38829
2352202|46772
2352203|95532
2353101|4474
2353102|17
3121101|6361399
3121102|2371445
3121103|5061737
3121201|85611
3121202|47743
3121203|131825
3122101|5408435
3122102|3566646
3122103|7425754
3122201|25287
3122202|35297
3122203|65334
3123101|361306
3123102|309964
3123103|1792480
3123201|65631
3123202|48047
3123203|187902
3141101|38659947
3141102|3679688
3141103|6402338
3141111|11369448
3141112|1312923
3141113|1752502
3141201|7351115
3141202|1261841
3141203|1481406
3141211|2011614
3141212|390694
3141213|999367
3142101|1444832
3142102|1067101
3142103|3920808
3142111|959142
3142112|694230
3142113|2904806
3142201|822700
3142202|616381
3142203|1406565
3142211|558605
3142212|445050
3142213|2202521
3143101|1579511
3143102|1229612
3143103|6282619
3143111|82877
3143112|54989
3143113|276249
3143201|1068278
3143202|929684
3143203|1181685
3143211|96420
3143212|88717
3143213|406933
3151101|3073120
3151102|677214
3151103|1114328
3151201|114346
3151202|94627
3151203|298269
3152101|622090
3152102|659114
3152103|7706186
3152201|56702
3152202|78692
3152203|504601
3153101|12922
3153102|6372
3153103|41607
3153201|9376
3153202|20990
3153203|145558
3221101|67091562
3221102|27508084
3221103|33093764
3221201|151659
3221202|15889
3221203|17396
3222101|16001560
3222102|21893921
3222103|33882492
3222201|19481
3222202|15355
3222203|28108
3223101|17021386
3223102|11626973
3223103|10999363
3223201|13040
3223202|4126
3223203|4182
3231101|50032316
3231102|10176071
3231103|7015220
3231111|10472
3231112|1257
3231113|356
3231201|270557
3231202|175878
3231203|21904
3231211|69
3231212|125
3231213|53
3232101|33765689
3232102|34686721
3232103|16345530
3232111|3775
3232112|4532
3232113|2925
3232201|222298
3232202|415433
3232203|219937
3232211|307
3232212|581
3232213|974
3233101|6115862
3233102|7478163
3233103|6699118
3233201|148534
3233202|203354
3233203|36224
3233211|1
3233212|94
3233213|77
3241101|69068066
3241102|14603127
3241103|35671871
3241111|9657351
3241112|1541748
3241113|2409886
3241201|1231778
3241202|232016
3241203|464222
3241211|136307
3241212|24939
3241213|28744
3242101|12397017
3242102|12634784
3242103|45928550
3242111|2388853
3242112|1757200
3242113|3770220
3242201|692259
3242202|666379
3242203|1428858
3242211|135194
3242212|180835
3242213|362537
3243101|7737883
3243102|7982622
3243103|33570656
3243111|272293
3243112|261062
3243113|1131172
3243201|49302
3243202|38164
3243203|176600
3243211|985
3243212|1694
3243213|4519
3521101|26590365
3521102|12196002
3521103|26210473
3521201|430160
3521202|225443
3521203|631396
3522101|6049752
3522102|6456979
3522103|22650752
3522201|35360
3522202|55037
3522203|104785
3523101|34530746
3523102|23910295
3523103|87648356
3523201|652153
3523202|421994
3523203|1509816
3531101|41316581
3531102|5330016
3531103|9231255
3531111|669
3531112|133
3531113|319
3531201|210332
3531202|138047
3531203|89561
3531211|26
3531212|8
3531213|9
3532101|17477880
3532102|7872642
3532103|18795919
3532111|348
3532112|328
3532113|2199
3532201|226969
3532202|817789
3532203|1149699
3532211|118
3532212|108
3532213|408
3533101|10767977
3533102|4567506
3533103|6970740
3533201|182934
3533202|613102
3533203|563125
3533212|18
3533213|4
3541101|11114936
3541102|2305490
3541103|10080249
3541111|852471
3541112|143316
3541113|399768
3541201|2365320
3541202|635154
3541203|2216840
3541211|287612
3541212|69487
3541213|205915
3542101|2496030
3542102|2156231
3542103|11479096
3542111|474737
3542112|302033
3542113|835087
3542201|379309
3542202|282328
3542203|981068
3542211|97210
3542212|69388
3542213|186028
3543101|1607407
3543102|954948
3543103|9549726
3543111|46097
3543112|25551
3543113|272110
3543201|666880
3543202|526038
3543203|4426083
3543211|35773
3543212|26336
3543213|172781
3551101|2660477
3551102|602397
3551103|1160410
3551201|39515
3551202|33325
3551203|55667
3552101|1611865
3552102|1554322
3552103|11449665
3552201|56579
3552202|79850
3552203|293552
3553101|12281
3553102|5346
3553103|20656
3553201|98
3553202|181
3553203|4968
4021101|632910634
4021102|56103729
4021103|25255788
4022101|7151254
4022102|7896218
4022103|12395898
4023101|365128074
4023102|124002536
4023103|52358571
4031101|396730704
4031102|68220988
4031103|69246668
4032101|35871931
4032102|28576751
4032103|39024369
4033101|748122233
4033102|254814467
4033103|209804257
4041101|126386394
4041102|40733789
4041103|60230208
4041111|12516
4041112|62
4041113|118
4041201|1322051
4041202|59987
4041203|46231
4041211|3524
4041212|352
4041213|466
4042101|13632347
4042102|12738155
4042103|43903075
4042112|3
4042201|3086
4042202|1499
4042203|1135
4043101|60182241
4043102|111092842
4043103|65727314
4043111|78
4043112|31
4043113|8
4043201|118664
4043202|89556
4043203|160872
4043211|1099
4043212|786
4043213|1788
0|55090203090
